City,Pincode,Latitude,Longitude,Participation (%),,,,,,,
Kolkata,700035,22.610653,88.38847,31,,,,,,,
Kolkata,700035,22.599962,88.327095,48.4,,,,,,,
Kolkata,700035,22.58302,88.334417,52.4,,,,,,,
Kolkata,700035,22.596538,88.378713,39.5,,,,,,,
Kolkata,700035,22.60465,88.384473,49,,,,,,,
Kolkata,700035,22.537334,88.391261,57.3,,,,,,,
Kolkata,700035,22.572419,88.409397,49.9,,,,,,,
Kolkata,700035,22.589589,88.36691,48.8,,,,,,,
Kolkata,700035,22.588964,88.364649,52.5,,,,,,,
Kolkata,700035,22.609652,88.36133,41.1,,,,,,,
Kolkata,700035,22.607234,88.324592,36.7,,,,,,,
Kolkata,700035,22.516689,88.343462,41.7,,,,,,,
Kolkata,700035,22.592526,88.331418,19.3,,,,,,,
Kolkata,700035,22.610751,88.364206,44.4,,,,,,,
Kolkata,700035,22.636944,88.361736,58.7,,,,,,,
Kolkata,700035,22.563768,88.330762,83.2,,,,,,,
Kolkata,700035,22.539265,88.33957,57.1,,,,,,,
Kolkata,700035,22.555843,88.340278,57.9,,,,,,,
Kolkata,700035,22.547615,88.359621,54.1,,,,,,,
Kolkata,700035,22.627498,88.394451,39.3,,,,,,,
Kolkata,700035,22.529862,88.364898,20.2,,,,,,,
Kolkata,700035,22.549229,88.404607,59.3,,,,,,,
Kolkata,700035,22.574309,88.402243,88.8,,,,,,,
Kolkata,700035,22.518742,88.42839,43.9,,,,,,,
Kolkata,700035,22.592858,88.354184,75.7,,,,,,,
Kolkata,700035,22.552756,88.373145,38.4,,,,,,,
Kolkata,700035,22.549889,88.308681,89.7,,,,,,,
Kolkata,700035,22.593208,88.405609,73.1,,,,,,,
Kolkata,700035,22.552268,88.420825,59.9,,,,,,,
Kolkata,700035,22.59565,88.325073,71.6,,,,,,,
Kolkata,700036,22.634347,88.391679,41.4,,,,,,,
Kolkata,700036,22.590465,88.366558,65.3,,,,,,,
Kolkata,700036,22.623916,88.375015,44.3,,,,,,,
Kolkata,700036,22.597257,88.410583,96.8,,,,,,,
Kolkata,700036,22.560322,88.33836,49.1,,,,,,,
Kolkata,700036,22.583905,88.323222,64.2,,,,,,,
Kolkata,700036,22.618679,88.394976,61.9,,,,,,,
Kolkata,700036,22.607479,88.391061,52.1,,,,,,,
Kolkata,700036,22.520112,88.407866,50.9,,,,,,,
Kolkata,700036,22.554239,88.374263,48.2,,,,,,,
Kolkata,700036,22.537112,88.325764,42.9,,,,,,,
Kolkata,700036,22.566406,88.347697,51.9,,,,,,,
Kolkata,700036,22.640057,88.354458,42.8,,,,,,,
Kolkata,700036,22.58166,88.377241,23.3,,,,,,,
Kolkata,700036,22.564241,88.41052,48.2,,,,,,,
Kolkata,700036,22.554864,88.324285,51.8,,,,,,,
Kolkata,700036,22.552802,88.412232,41.8,,,,,,,
Kolkata,700036,22.56392,88.371705,19.8,,,,,,,
Kolkata,700036,22.612403,88.332527,41.7,,,,,,,
Kolkata,700036,22.564084,88.403506,50.6,,,,,,,
Kolkata,700036,22.585328,88.370082,37.1,,,,,,,
Kolkata,700036,22.545653,88.311874,75.3,,,,,,,
Kolkata,700036,22.592574,88.358444,55.6,,,,,,,
Kolkata,700036,22.629065,88.342027,77.9,,,,,,,
Kolkata,700036,22.577366,88.353906,51.6,,,,,,,
Kolkata,700036,22.56797,88.417274,37.5,,,,,,,
Kolkata,700036,22.535779,88.374399,57.5,,,,,,,
Kolkata,700036,22.610708,88.313464,51.2,,,,,,,
Kolkata,700036,22.60932,88.406305,59.8,,,,,,,
Kolkata,700036,22.580855,88.425254,55.3,,,,,,,
Kolkata,700037,22.548622,88.367327,21.9,,,,,,,
Kolkata,700037,22.571842,88.40462,58.1,,,,,,,
Kolkata,700037,22.587047,88.351763,57,,,,,,,
Kolkata,700037,22.578185,88.39782,59.8,,,,,,,
Kolkata,700037,22.572662,88.32352,44.5,,,,,,,
Kolkata,700037,22.620371,88.319855,96,,,,,,,
Kolkata,700037,22.547306,88.390111,58,,,,,,,
Kolkata,700037,22.5529,88.416387,61.3,,,,,,,
Kolkata,700037,22.554424,88.370306,43.3,,,,,,,
Kolkata,700037,22.62021,88.342898,59.6,,,,,,,
Kolkata,700037,22.603175,88.378921,49.3,,,,,,,
Kolkata,700037,22.551085,88.383244,50.4,,,,,,,
Kolkata,700037,22.560668,88.352152,54.8,,,,,,,
Kolkata,700037,22.624516,88.336674,31.2,,,,,,,
Kolkata,700037,22.597564,88.375534,78.5,,,,,,,
Kolkata,700037,22.636727,88.332357,41.8,,,,,,,
Kolkata,700037,22.566255,88.407202,64.2,,,,,,,
Kolkata,700037,22.52793,88.345131,19.4,,,,,,,
Kolkata,700037,22.540295,88.353178,73.9,,,,,,,
Kolkata,700037,22.552846,88.369619,50.7,,,,,,,
Kolkata,700037,22.556009,88.369489,18.1,,,,,,,
Kolkata,700037,22.602592,88.421188,57.9,,,,,,,
Kolkata,700037,22.615184,88.424739,58.7,,,,,,,
Kolkata,700037,22.603361,88.38324,44.3,,,,,,,
Kolkata,700037,22.548205,88.398811,58,,,,,,,
Kolkata,700037,22.571708,88.346634,49.1,,,,,,,
Kolkata,700037,22.546862,88.32628,23.5,,,,,,,
Kolkata,700037,22.629103,88.372902,45,,,,,,,
Kolkata,700037,22.525332,88.414176,38.1,,,,,,,
Kolkata,700037,22.615658,88.330787,26.3,,,,,,,
Kolkata,700038,22.615149,88.333258,40.6,,,,,,,
Kolkata,700038,22.567578,88.342385,29.1,,,,,,,
Kolkata,700038,22.599079,88.339033,56.8,,,,,,,
Kolkata,700038,22.550999,88.341257,37.9,,,,,,,
Kolkata,700038,22.52665,88.368861,55.7,,,,,,,
Kolkata,700038,22.613631,88.345145,37.9,,,,,,,
Kolkata,700038,22.601511,88.33847,52.3,,,,,,,
Kolkata,700038,22.556734,88.38128,58.9,,,,,,,
Kolkata,700038,22.553692,88.33282,37.8,,,,,,,
Kolkata,700038,22.601228,88.31464,46.6,,,,,,,
Kolkata,700038,22.553574,88.311742,42.5,,,,,,,
Kolkata,700038,22.585838,88.366038,72.1,,,,,,,
Kolkata,700038,22.606922,88.326897,74.6,,,,,,,
Kolkata,700038,22.629685,88.395071,58.2,,,,,,,
Kolkata,700038,22.60421,88.423845,54.8,,,,,,,
Kolkata,700038,22.528474,88.340987,41.3,,,,,,,
Kolkata,700038,22.542703,88.329897,26.4,,,,,,,
Kolkata,700038,22.595839,88.395099,54.5,,,,,,,
Kolkata,700038,22.581713,88.396286,41.9,,,,,,,
Kolkata,700038,22.533366,88.407627,47.6,,,,,,,
Kolkata,700038,22.558941,88.334098,20.5,,,,,,,
Kolkata,700038,22.595523,88.376737,41.3,,,,,,,
Kolkata,700038,22.537483,88.362351,44.2,,,,,,,
Kolkata,700038,22.564088,88.343497,51.7,,,,,,,
Kolkata,700038,22.612565,88.384505,23.6,,,,,,,
Kolkata,700038,22.570552,88.41502,43.8,,,,,,,
Kolkata,700038,22.613084,88.415036,57.8,,,,,,,
Kolkata,700038,22.525911,88.375189,58.1,,,,,,,
Kolkata,700038,22.535383,88.345226,51.5,,,,,,,
Kolkata,700038,22.548089,88.381304,39.7,,,,,,,
Kolkata,700039,22.543404,88.397933,24.3,,,,,,,
Kolkata,700039,22.634958,88.345024,50.5,,,,,,,
Kolkata,700039,22.541425,88.340752,58,,,,,,,
Kolkata,700039,22.607053,88.360255,25.7,,,,,,,
Kolkata,700039,22.596081,88.411886,56.7,,,,,,,
Kolkata,700039,22.603896,88.380872,57.9,,,,,,,
Kolkata,700039,22.529348,88.36316,52.6,,,,,,,
Kolkata,700039,22.615666,88.381836,30.1,,,,,,,
Kolkata,700039,22.633633,88.332286,48,,,,,,,
Kolkata,700039,22.530551,88.321731,40.4,,,,,,,
Kolkata,700039,22.55747,88.360902,52.8,,,,,,,
Kolkata,700039,22.575943,88.353403,36.5,,,,,,,
Kolkata,700039,22.598955,88.373297,44.1,,,,,,,
Kolkata,700039,22.633905,88.427218,29.7,,,,,,,
Kolkata,700039,22.596554,88.412544,42.3,,,,,,,
Kolkata,700039,22.6191,88.368139,54.1,,,,,,,
Kolkata,700039,22.590261,88.404952,53.2,,,,,,,
Kolkata,700039,22.595048,88.321981,92.6,,,,,,,
Kolkata,700039,22.581639,88.377492,55.4,,,,,,,
Kolkata,700039,22.556988,88.360638,42.2,,,,,,,
Kolkata,700039,22.542452,88.336896,44.2,,,,,,,
Kolkata,700039,22.635026,88.367727,58.9,,,,,,,
Kolkata,700039,22.628551,88.412717,38.1,,,,,,,
Kolkata,700039,22.557334,88.313577,52,,,,,,,
Kolkata,700039,22.574587,88.364896,54.4,,,,,,,
Kolkata,700039,22.574188,88.405122,40.5,,,,,,,
Kolkata,700039,22.545837,88.33623,47.3,,,,,,,
Kolkata,700039,22.542551,88.362606,54.2,,,,,,,
Kolkata,700039,22.535782,88.388828,51,,,,,,,
Kolkata,700039,22.570655,88.375413,38.5,,,,,,,
Kolkata,700040,22.606534,88.350007,21,,,,,,,
Kolkata,700040,22.541345,88.402355,42.3,,,,,,,
Kolkata,700040,22.601825,88.382747,39.1,,,,,,,
Kolkata,700040,22.613636,88.406825,87.7,,,,,,,
Kolkata,700040,22.593234,88.334267,46.7,,,,,,,
Kolkata,700040,22.616985,88.3772,92.1,,,,,,,
Kolkata,700040,22.608986,88.390424,74.9,,,,,,,
Kolkata,700040,22.596855,88.39286,53.6,,,,,,,
Kolkata,700040,22.624652,88.319856,57.9,,,,,,,
Kolkata,700040,22.57682,88.367449,24.9,,,,,,,
Kolkata,700040,22.583485,88.350512,71.7,,,,,,,
Kolkata,700040,22.563243,88.386991,48.8,,,,,,,
Kolkata,700040,22.529968,88.3868,40,,,,,,,
Kolkata,700040,22.559405,88.34148,44.8,,,,,,,
Kolkata,700040,22.626609,88.397449,56.2,,,,,,,
Kolkata,700040,22.580295,88.341073,33.5,,,,,,,
Kolkata,700040,22.583477,88.329316,56.9,,,,,,,
Kolkata,700040,22.561251,88.366158,48.4,,,,,,,
Kolkata,700040,22.63477,88.423289,54,,,,,,,
Kolkata,700040,22.631879,88.322298,58.7,,,,,,,
Kolkata,700040,22.566948,88.340602,49.8,,,,,,,
Kolkata,700040,22.524755,88.381024,55,,,,,,,
Kolkata,700040,22.544137,88.408478,47.5,,,,,,,
Kolkata,700040,22.612227,88.368379,47.1,,,,,,,
Kolkata,700040,22.586044,88.331924,49.4,,,,,,,
Kolkata,700040,22.541131,88.37117,58.8,,,,,,,
Kolkata,700040,22.596607,88.395522,44.2,,,,,,,
Kolkata,700040,22.566173,88.346514,32,,,,,,,
Kolkata,700040,22.608214,88.416595,37.6,,,,,,,
Kolkata,700040,22.569596,88.331113,46.6,,,,,,,
Pune,411001,18.552754,73.875554,58.2,,,,,,,
Pune,411001,18.498003,73.843842,54.3,,,,,,,
Pune,411001,18.546926,73.829051,36.8,,,50.35716667,99.3,15,,
Pune,411001,18.523361,73.895424,42,,,,,,,
Pune,411001,18.509437,73.858269,50.5,,,,,,,
Pune,411001,18.540372,73.860081,58.8,,,,,,,
Pune,411001,18.54422,73.880777,38.1,,,,,,,
Pune,411001,18.484376,73.878225,57.1,,,,,,,
Pune,411001,18.537624,73.892894,51.1,,,,,,,
Pune,411001,18.538946,73.826718,42.4,,,,,,,
Pune,411001,18.572355,73.843166,66.9,,,,,,,
Pune,411001,18.474651,73.855729,49.5,,,,,,,
Pune,411001,18.548387,73.897044,46.4,,,,,,,
Pune,411001,18.483864,73.835483,28.6,,,,,,,
Pune,411001,18.527957,73.875406,40.1,,,,,,,
Pune,411001,18.491738,73.818111,41.4,,,,,,,
Pune,411001,18.534014,73.905032,16.4,,,,,,,
Pune,411001,18.575965,73.867183,55.8,,,,,,,
Pune,411001,18.462199,73.865638,57.1,,,,,,,
Pune,411001,18.508685,73.826254,48.4,,,,,,,
Pune,411001,18.493653,73.894849,77.7,,,,,,,
Pune,411001,18.521479,73.87229,46.9,,,,,,,
Pune,411001,18.553946,73.887582,50.5,,,,,,,
Pune,411001,18.494393,73.831237,51.1,,,,,,,
Pune,411001,18.522492,73.888064,89.7,,,,,,,
Pune,411001,18.49052,73.837604,87.1,,,,,,,
Pune,411001,18.55762,73.828556,16.3,,,,,,,
Pune,411001,18.57337,73.882263,57.5,,,,,,,
Pune,411001,18.571676,73.877038,55.9,,,,,,,
Pune,411001,18.533744,73.886829,20.6,,,,,,,
Pune,411002,18.522152,73.896386,68.3,,,,,,,
Pune,411002,18.550004,73.840628,17.7,,,,,,,
Pune,411002,18.49216,73.837074,43.9,,,,,,,
Pune,411002,18.538398,73.832394,52.2,,,,,,,
Pune,411002,18.561329,73.825846,44.7,,,,,,,
Pune,411002,18.537677,73.8285,69.7,,,,,,,
Pune,411002,18.47759,73.854292,41.6,,,,,,,
Pune,411002,18.578354,73.881536,27.7,,,,,,,
Pune,411002,18.531264,73.879662,59,,,,,,,
Pune,411002,18.524204,73.882406,30.3,,,,,,,
Pune,411002,18.483985,73.843222,50.6,,,,,,,
Pune,411002,18.494855,73.880706,62,,,,,,,
Pune,411002,18.569589,73.895323,51.2,,,,,,,
Pune,411002,18.488964,73.851175,50.7,,,,,,,
Pune,411002,18.518258,73.826292,49.9,,,,,,,
Pune,411002,18.544341,73.920112,42.8,,,,,,,
Pune,411002,18.570749,73.883319,37.9,,,,,,,
Pune,411002,18.511819,73.912927,50.2,,,,,,,
Pune,411002,18.54754,73.88473,75.2,,,,,,,
Pune,411002,18.555482,73.902686,37.8,,,,,,,
Pune,411002,18.561785,73.873706,27.9,,,,,,,
Pune,411002,18.538501,73.833317,50.9,,,,,,,
Pune,411002,18.536871,73.892403,43.3,,,,,,,
Pune,411002,18.504098,73.850134,79.1,,,,,,,
Pune,411002,18.538389,73.807487,59.1,,,,,,,
Pune,411002,18.501712,73.865203,55.3,,,,,,,
Pune,411002,18.566206,73.87142,39,,,,,,,
Pune,411002,18.528228,73.853169,56.4,,,,,,,
Pune,411002,18.58339,73.8243,57.9,,,,,,,
Pune,411002,18.498478,73.83278,38.8,,,,,,,
Pune,411003,18.483939,73.864726,46,,,,,,,
Pune,411003,18.478321,73.83219,94,,,,,,,
Pune,411003,18.497841,73.89059,46.7,,,,,,,
Pune,411003,18.500506,73.898794,58.1,,,,,,,
Pune,411003,18.568607,73.845835,55.7,,,,,,,
Pune,411003,18.557711,73.886939,71.6,,,,,,,
Pune,411003,18.56807,73.820127,54,,,,,,,
Pune,411003,18.548096,73.8938,55.4,,,,,,,
Pune,411003,18.492819,73.875664,65.2,,,,,,,
Pune,411003,18.52693,73.881004,68.7,,,,,,,
Pune,411003,18.545705,73.829742,39.6,,,,,,,
Pune,411003,18.547424,73.891059,57.4,,,,,,,
Pune,411003,18.510174,73.862249,95,,,,,,,
Pune,411003,18.501268,73.898064,58,,,,,,,
Pune,411003,18.554857,73.874152,56.6,,,,,,,
Pune,411003,18.49163,73.858712,77.2,,,,,,,
Pune,411003,18.554206,73.849633,48.5,,,,,,,
Pune,411003,18.478283,73.842189,28.3,,,,,,,
Pune,411003,18.510701,73.908641,44.9,,,,,,,
Pune,411003,18.556025,73.873107,66.3,,,,,,,
Pune,411003,18.557191,73.803889,53.4,,,,,,,
Pune,411003,18.525534,73.838318,39.3,,,,,,,
Pune,411003,18.55458,73.886705,40,,,,,,,
Pune,411003,18.499824,73.848397,89.1,,,,,,,
Pune,411003,18.52562,73.864169,55,,,,,,,
Pune,411003,18.565084,73.879353,54.9,,,,,,,
Pune,411003,18.541892,73.883755,50.1,,,,,,,
Pune,411003,18.489097,73.820812,54.1,,,,,,,
Pune,411003,18.489792,73.830492,39.8,,,,,,,
Pune,411003,18.498496,73.907999,48.9,,,,,,,
Pune,411004,18.564818,73.807126,50.4,,,,,,,
Pune,411004,18.489675,73.844805,36.4,,,,,,,
Pune,411004,18.553895,73.827724,57.4,,,,,,,
Pune,411004,18.563523,73.852427,57.4,,,,,,,
Pune,411004,18.551277,73.840355,32.2,,,,,,,
Pune,411004,18.538721,73.858921,74.2,,,,,,,
Pune,411004,18.540713,73.908062,59.2,,,,,,,
Pune,411004,18.542535,73.852633,43.1,,,,,,,
Pune,411004,18.49529,73.850882,17.5,,,,,,,
Pune,411004,18.549851,73.863403,56.6,,,,,,,
Pune,411004,18.512152,73.851842,54.2,,,,,,,
Pune,411004,18.540479,73.81177,57.8,,,,,,,
Pune,411004,18.500404,73.872953,16.8,,,,,,,
Pune,411004,18.560769,73.835536,56.2,,,,,,,
Pune,411004,18.521015,73.870569,74,,,,,,,
Pune,411004,18.559523,73.886614,39,,,,,,,
Pune,411004,18.524444,73.827471,31.5,,,,,,,
Pune,411004,18.495799,73.851934,47.3,,,,,,,
Pune,411004,18.548941,73.807703,52.9,,,,,,,
Pune,411004,18.49606,73.836948,56.7,,,,,,,
Pune,411004,18.539076,73.909093,56.1,,,,,,,
Pune,411004,18.573252,73.914533,68.2,,,,,,,
Pune,411004,18.502036,73.851838,50.8,,,,,,,
Pune,411004,18.518368,73.917978,42.1,,,,,,,
Pune,411004,18.484695,73.845333,41,,,,,,,
Pune,411004,18.489747,73.860943,21,,,,,,,
Pune,411004,18.545444,73.872873,37.5,,,,,,,
Pune,411004,18.564397,73.86493,39.3,,,,,,,
Pune,411004,18.538464,73.842273,53.9,,,,,,,
Pune,411004,18.502667,73.826297,36.4,,,,,,,
Pune,411005,18.493432,73.882898,27.5,,,,,,,
Pune,411005,18.529338,73.911042,58.6,,,,,,,
Pune,411005,18.507562,73.886217,95.1,,,,,,,
Pune,411005,18.477312,73.855236,37.9,,,,,,,
Pune,411005,18.526984,73.874082,40.5,,,,,,,
Pune,411005,18.508666,73.830633,27.9,,,,,,,
Pune,411005,18.513564,73.839105,55.5,,,,,,,
Pune,411005,18.554781,73.910236,48.3,,,,,,,
Pune,411005,18.507571,73.861886,54.7,,,,,,,
Pune,411005,18.533004,73.835456,36.4,,,,,,,
Pune,411005,18.527417,73.845185,59.9,,,,,,,
Pune,411005,18.467641,73.89816,49.4,,,,,,,
Pune,411005,18.504599,73.836231,50.2,,,,,,,
Pune,411005,18.494584,73.857469,47.8,,,,,,,
Pune,411005,18.522821,73.827148,58.1,,,,,,,
Pune,411005,18.496671,73.811342,69.2,,,,,,,
Pune,411005,18.552997,73.8996,57.7,,,,,,,
Pune,411005,18.475066,73.83244,63.3,,,,,,,
Pune,411005,18.489548,73.910413,59.7,,,,,,,
Pune,411005,18.523176,73.84373,58.3,,,,,,,
Pune,411005,18.508369,73.870555,46.4,,,,,,,
Pune,411005,18.54181,73.883108,33.5,,,,,,,
Pune,411005,18.556593,73.883472,40.7,,,,,,,
Pune,411005,18.488575,73.820772,55,,,,,,,
Pune,411005,18.500826,73.890369,53.4,,,,,,,
Pune,411005,18.501446,73.914625,42.8,,,,,,,
Pune,411005,18.521092,73.805138,52.2,,,,,,,
Pune,411005,18.567235,73.828523,33.3,,,,,,,
Pune,411005,18.52514,73.885914,43.3,,,,,,,
Pune,411005,18.542247,73.848693,38.5,,,,,,,
Pune,411006,18.502825,73.838889,38.5,,,,,,,
Pune,411006,18.575655,73.905112,57.2,,,,,,,
Pune,411006,18.588404,73.842965,67,,,,,,,
Pune,411006,18.543562,73.889907,83,,,,,,,
Pune,411006,18.504373,73.811886,49.6,,,,,,,
Pune,411006,18.514419,73.900387,39,,,,,,,
Pune,411006,18.518085,73.910203,56.2,,,,,,,
Pune,411006,18.496519,73.881441,55.2,,,,,,,
Pune,411006,18.522368,73.838751,74,,,,,,,
Pune,411006,18.523284,73.864632,39.7,,,,,,,
Pune,411006,18.528444,73.860246,88.6,,,,,,,
Pune,411006,18.546232,73.83092,50.9,,,,,,,
Pune,411006,18.551477,73.816199,53.9,,,,,,,
Pune,411006,18.556517,73.904347,44.1,,,,,,,
Pune,411006,18.506617,73.882227,64,,,,,,,
Pune,411006,18.527307,73.855607,48.7,,,,,,,
Pune,411006,18.521703,73.816367,52.7,,,,,,,
Pune,411006,18.494793,73.911175,43.8,,,,,,,
Pune,411006,18.467342,73.851072,52,,,,,,,
Pune,411006,18.491922,73.861237,19.4,,,,,,,
Pune,411006,18.509649,73.861074,15.8,,,,,,,
Pune,411006,18.512905,73.87991,59.2,,,,,,,
Pune,411006,18.545861,73.828106,53.9,,,,,,,
Pune,411006,18.569196,73.850056,56.2,,,,,,,
Pune,411006,18.502395,73.905308,72.3,,,,,,,
Pune,411006,18.537165,73.906422,41.9,,,,,,,
Pune,411006,18.51924,73.904889,44.3,,,,,,,
Pune,411006,18.568987,73.842218,30.9,,,,,,,
Pune,411006,18.563329,73.864762,34.4,,,,,,,
Pune,411006,18.507033,73.895014,54.7,,,,,,,
Pune,411007,18.524788,73.849085,51.3,,,,,,,
Pune,411007,18.497123,73.842491,49.5,,,,,,,
Pune,411007,18.539891,73.899498,37.8,,,,,,,
Pune,411007,18.514975,73.813054,50.3,,,,,,,
Pune,411007,18.537655,73.824594,38.7,,,,,,,
Pune,411007,18.559606,73.888113,48.3,,,,,,,
Pune,411007,18.503742,73.87893,44.3,,,,,,,
Pune,411007,18.494348,73.845971,56.8,,,,,,,
Pune,411007,18.481396,73.862991,53.8,,,,,,,
Pune,411007,18.474155,73.819246,89.3,,,,,,,
Pune,411007,18.509219,73.856168,47.6,,,,,,,
Pune,411007,18.534933,73.884289,46.1,,,,,,,
Pune,411007,18.47598,73.810018,36.1,,,,,,,
Pune,411007,18.526123,73.864981,20.3,,,,,,,
Pune,411007,18.539372,73.85062,21,,,,,,,
Pune,411007,18.482491,73.888675,57.1,,,,,,,
Pune,411007,18.562401,73.899347,59.9,,,,,,,
Pune,411007,18.572076,73.834633,58.6,,,,,,,
Pune,411007,18.521245,73.876006,57.4,,,,,,,
Pune,411007,18.525822,73.883025,44.4,,,,,,,
Pune,411007,18.4957,73.89671,38.5,,,,,,,
Pune,411007,18.515871,73.885632,40.7,,,,,,,
Pune,411007,18.558741,73.887479,31.4,,,,,,,
Pune,411007,18.550229,73.870526,52.6,,,,,,,
Pune,411007,18.538823,73.820035,57.9,,,,,,,
Pune,411007,18.569897,73.820613,39.3,,,,,,,
Pune,411007,18.55547,73.908891,52.2,,,,,,,
Pune,411007,18.50367,73.886133,42.7,,,,,,,
Pune,411007,18.576963,73.824225,47.1,,,,,,,
Pune,411007,18.569645,73.812301,22.2,,,,,,,
Pune,411008,18.562916,73.86873,53.6,,,,,,,
Pune,411008,18.492525,73.853503,47.2,,,,,,,
Pune,411008,18.514046,73.842847,36.8,,,,,,,
Pune,411008,18.534856,73.822181,39.3,,,,,,,
Pune,411008,18.493884,73.896718,43.7,,,,,,,
Pune,411008,18.522807,73.827891,37.4,,,,,,,
Pune,411008,18.544308,73.889465,30.6,,,,,,,
Pune,411008,18.499692,73.843595,46.9,,,,,,,
Pune,411008,18.518286,73.86899,74.1,,,,,,,
Pune,411008,18.574621,73.905086,66.6,,,,,,,
Pune,411008,18.563079,73.902373,58.6,,,,,,,
Pune,411008,18.504341,73.835525,43.9,,,,,,,
Pune,411008,18.534259,73.848087,39.3,,,,,,,
Pune,411008,18.501018,73.866189,56.5,,,,,,,
Pune,411008,18.468171,73.827824,57.6,,,,,,,
Pune,411008,18.513475,73.842786,38,,,,,,,
Pune,411008,18.522746,73.846734,61.9,,,,,,,
Pune,411008,18.482012,73.832759,64.2,,,,,,,
Pune,411008,18.522191,73.891756,43.2,,,,,,,
Pune,411008,18.56444,73.903266,37,,,,,,,
Pune,411008,18.565513,73.866343,57.7,,,,,,,
Pune,411008,18.47477,73.893942,52.9,,,,,,,
Pune,411008,18.510218,73.920297,54.8,,,,,,,
Pune,411008,18.552456,73.892296,39.7,,,,,,,
Pune,411008,18.533723,73.909173,56.3,,,,,,,
Pune,411008,18.533235,73.878272,56.1,,,,,,,
Pune,411008,18.542472,73.89851,44.4,,,,,,,
Pune,411008,18.513888,73.82307,50.8,,,,,,,
Pune,411008,18.516153,73.833948,38.1,,,,,,,
Pune,411008,18.498383,73.828494,56.9,,,,,,,
Pune,411009,18.466546,73.837229,77.3,,,,,,,
Pune,411009,18.499358,73.854394,39.6,,,,,,,
Pune,411009,18.509276,73.87371,67,,,,,,,
Pune,411009,18.49656,73.846471,39.2,,,,,,,
Pune,411009,18.505007,73.887121,95,,,,,,,
Pune,411009,18.531709,73.800802,52.3,,,,,,,
Pune,411009,18.568314,73.817118,41.7,,,,,,,
Pune,411009,18.556256,73.823601,43.7,,,,,,,
Pune,411009,18.527472,73.890329,36.8,,,,,,,
Pune,411009,18.542805,73.879046,37.6,,,,,,,
Pune,411009,18.528195,73.889199,52.8,,,,,,,
Pune,411009,18.553079,73.868797,43.4,,,,,,,
Pune,411009,18.537798,73.86522,89.1,,,,,,,
Pune,411009,18.549935,73.845349,58.2,,,,,,,
Pune,411009,18.512761,73.883766,54.7,,,,,,,
Pune,411009,18.522604,73.837742,95.3,,,,,,,
Pune,411009,18.500357,73.905595,71.1,,,,,,,
Pune,411009,18.475885,73.82974,34.4,,,,,,,
Pune,411009,18.506767,73.859394,86.6,,,,,,,
Pune,411009,18.553626,73.822335,53.4,,,,,,,
Pune,411009,18.552153,73.837633,55,,,,,,,
Pune,411009,18.491059,73.832881,45,,,,,,,
Pune,411009,18.497059,73.819445,74.2,,,,,,,
Pune,411009,18.567056,73.904902,70.1,,,,,,,
Pune,411009,18.58353,73.819453,39.2,,,,,,,
Pune,411009,18.543974,73.839478,59.9,,,,,,,
Pune,411009,18.518999,73.881802,46.5,,,,,,,
Pune,411009,18.538316,73.845538,43.1,,,,,,,
Pune,411009,18.562734,73.832312,86,,,,,,,
Pune,411009,18.491588,73.886432,57.6,,,,,,,
Pune,411010,18.495982,73.842089,39.9,,,,,,,
Pune,411010,18.486124,73.884138,44.9,,,,,,,
Pune,411010,18.508483,73.834501,63.9,,,,,,,
Pune,411010,18.533908,73.845401,53.3,,,,,,,
Pune,411010,18.497956,73.848025,57.7,,,,,,,
Pune,411010,18.509986,73.824923,49.2,,,,,,,
Pune,411010,18.548179,73.901225,53.6,,,,,,,
Pune,411010,18.497947,73.836646,55.6,,,,,,,
Pune,411010,18.512691,73.889621,52,,,,,,,
Pune,411010,18.531352,73.8777,76.8,,,,,,,
Pune,411010,18.488884,73.90917,84.4,,,,,,,
Pune,411010,18.507207,73.900139,37.7,,,,,,,
Pune,411010,18.525916,73.841751,58.6,,,,,,,
Pune,411010,18.525166,73.873714,25.1,,,,,,,
Pune,411010,18.564928,73.868539,36.3,,,,,,,
Pune,411010,18.495859,73.817152,74.6,,,,,,,
Pune,411010,18.48641,73.843834,48,,,,,,,
Pune,411010,18.542242,73.904095,59.3,,,,,,,
Pune,411010,18.558819,73.847452,76.5,,,,,,,
Pune,411010,18.532819,73.820498,54.3,,,,,,,
Pune,411010,18.559895,73.81569,59.6,,,,,,,
Pune,411010,18.469862,73.840115,48.3,,,,,,,
Pune,411010,18.572267,73.815572,53,,,,,,,
Pune,411010,18.563128,73.836985,57.6,,,,,,,
Pune,411010,18.519779,73.867446,42.9,,,,,,,
Pune,411010,18.481275,73.914222,44.2,,,,,,,
Pune,411010,18.477533,73.879033,57.9,,,,,,,
Pune,411010,18.565399,73.833252,52.3,,,,,,,
Pune,411010,18.496661,73.816755,38.2,,,,,,,
Pune,411010,18.534373,73.864332,51.5,,,,,,,
Pune,411011,18.515954,73.910759,90.3,,,,,,,
Pune,411011,18.53611,73.878624,40.8,,,,,,,
Pune,411011,18.549348,73.862203,43.9,,,,,,,
Pune,411011,18.521239,73.869454,46.8,,,,,,,
Pune,411011,18.511667,73.850687,41.9,,,,,,,
Pune,411011,18.492104,73.855163,70.5,,,,,,,
Pune,411011,18.554857,73.821551,40.6,,,,,,,
Pune,411011,18.524795,73.814548,37.6,,,,,,,
Pune,411011,18.513845,73.831147,61.2,,,,,,,
